PublicAddress,ControlNbr,CCN,Precinct,ReportedDate,BeginDate,Time,Offense,Description,UCRCode,EnteredDate,GBSID,Lat,Long,X,Y,Neighborhood,LastChanged,LastUpdateDate,OBJECTID
0004XX Harrison ST NE,3740819,MP 2018 049740,2,2018-02-16T23:58:00.000Z,2018-02-15T18:45:00.000Z,18:45:00,TFMV,Theft From Motr Vehc,7,2018-02-15T23:57:04.000Z,22441,44.99422568,-93.24732269,-10380244.48,5620612.484,BELTRAMI,2018-02-16T06:47:24.000Z,2018-02-16T20:00:53.000Z,1833
0026XX 1 AV S,3740821,MP 2018 049899,5,2018-02-16T00:05:00.000Z,2018-02-15T23:06:00.000Z,23:06:00,DASLT2,2nd Deg Domes Aslt,5,2018-02-16T00:07:07.000Z,16213,44.9546312,-93.27659023,-10383502.53,5614381.923,WHITTIER,2018-02-16T00:56:48.000Z,2018-02-16T20:00:53.000Z,1834
0003XX 2 AV N,3740823,MP 2018 049964,1,2018-02-16T00:16:00.000Z,2018-02-15T18:00:00.000Z,18:00:00,TFMV,Theft From Motr Vehc,7,2018-02-16T00:16:20.000Z,17207,44.98246167,-93.27310707,-10383114.78,5618760.858,DOWNTOWN WEST,2018-02-16T13:44:35.000Z,2018-02-16T20:00:53.000Z,1835
0013XX Nicollet AV S,3740825,MP 2018 049797,1,2018-02-16T00:21:00.000Z,2018-02-15T21:36:00.000Z,21:36:00,THEFT,Other Theft,7,2018-02-16T00:20:50.000Z,16712,44.96938053,-93.2778161,-10383638.99,5616702.365,LORING PARK,2018-02-16T07:32:29.000Z,2018-02-16T20:00:53.000Z,1836
00002X 8 ST S,3740846,MP 2018 050050,1,2018-02-16T03:24:00.000Z,2018-02-15T19:00:00.000Z,19:00:00,TFMV,Theft From Motr Vehc,7,2018-02-16T03:23:42.000Z,17634,44.97622224,-93.27377326,-10383188.94,5617778.941,DOWNTOWN WEST,2018-02-16T13:43:02.000Z,2018-02-16T20:00:53.000Z,1837
0026XX Essex ST SE,3740847,MP 2018 050056,2,2018-02-16T03:34:00.000Z,2018-02-16T02:35:00.000Z,2:35:00,ROBPER,Robbery Of Person,4,2018-02-16T03:33:29.000Z,13625,44.97064718,-93.22085747,-10377298.38,5616901.668,PROSPECT PARK - EAST RIVER ROAD,2018-02-16T10:07:12.000Z,2018-02-16T20:00:53.000Z,1838
0024XX Bryant AV S,3740851,MP 2018 049845,5,2018-02-16T04:32:00.000Z,2018-02-15T22:12:00.000Z,22:12:00,ROBPER,Robbery Of Person,4,2018-02-16T04:31:59.000Z,22783,44.95822653,-93.29057146,-10385058.91,5614947.504,LOWRY HILL EAST,2018-02-16T09:59:03.000Z,2018-02-16T20:00:53.000Z,1839
0035XX 21 AV S,3740854,MP 2018 050087,3,2018-02-16T05:36:00.000Z,2018-02-15T17:00:00.000Z,17:00:00,THEFT,Other Theft,7,2018-02-16T05:35:50.000Z,20673,44.938634,-93.24228094,-10379683.23,5611865.833,CORCORAN,2018-02-16T13:33:37.000Z,2018-02-16T20:00:53.000Z,1840
0001XX Glenwood AV ,3740855,MP 2018 050080,1,2018-02-16T05:40:00.000Z,2018-02-15T22:00:00.000Z,22:00:00,THEFT,Other Theft,7,2018-02-16T05:40:33.000Z,19660,44.97915602,-93.28539129,-10384482.26,5618240.624,NORTH LOOP,2018-02-16T13:43:14.000Z,2018-02-16T20:00:53.000Z,1841
0004XX Cedar Lake RD N,3740860,MP 2018 050109,4,2018-02-16T08:40:00.000Z,2018-02-16T07:05:00.000Z,7:05:00,ROBBIZ,Robbery Of Business,4,2018-02-16T08:03:59.000Z,0,0,0,0,0,,2018-02-16T14:42:21.000Z,2018-02-16T20:00:53.000Z,1842
0039XX 46 ST E,3740861,MP 2018 050105,3,2018-02-16T08:15:00.000Z,2018-02-14T15:00:00.000Z,15:00:00,BURGB,Burglary Of Business,6,2018-02-16T08:12:23.000Z,13838,44.91968699,-93.21565618,-10376719.38,5608886.695,HIAWATHA,2018-02-16T13:31:22.000Z,2018-02-16T20:00:53.000Z,1843
0015XX Hillside AV ,3740865,MP 2018 050124,4,2018-02-16T08:40:00.000Z,2018-02-16T07:43:00.000Z,7:43:00,AUTOTH,Motor Vehicle Theft,8,2018-02-16T08:39:50.000Z,18641,45.00119234,-93.30089701,-10386208.35,5621709.198,JORDAN,2018-02-16T14:26:56.000Z,2018-02-16T20:00:53.000Z,1844
0033XX University AV SE,3740871,MP 2018 050136,2,2018-02-16T09:00:00.000Z,2018-02-16T08:13:00.000Z,8:13:00,ROBPER,Robbery Of Person,4,2018-02-16T09:34:35.000Z,15494,44.96894951,-93.21012916,-10376104.11,5616634.546,PROSPECT PARK - EAST RIVER ROAD,2018-02-16T13:14:29.000Z,2018-02-16T20:00:53.000Z,1845
0030XX Emerson AV S,3740872,MP 2018 999123,5,2018-02-16T09:35:10.000Z,2018-02-15T23:30:00.000Z,23:30:00,TFMV,Theft From Motr Vehc,7,2018-02-16T09:35:10.000Z,14073,44.94747633,-93.29447201,-10385493.12,5613256.496,CARAG,2018-02-16T09:35:16.000Z,2018-02-16T20:00:53.000Z,1846
0025XX Penn AV N,3740878,MP 2018 050149,2,2018-02-16T09:46:00.000Z,2017-11-13T08:00:00.000Z,8:00:00,AUTOTH,Motor Vehicle Theft,8,2018-02-16T10:08:54.000Z,20609,45.00557177,-93.30820797,-10387022.2,5622398.691,JORDAN,2018-02-16T11:31:49.000Z,2018-02-16T20:00:53.000Z,1847
0036XX Lake ST E,3740880,MP 2018 999122,3,2018-02-16T10:12:29.000Z,2018-02-15T22:15:00.000Z,22:15:00,TFMV,Theft From Motr Vehc,7,2018-02-16T10:12:29.000Z,14411,44.94835848,-93.21974405,-10377174.44,5613395.247,LONGFELLOW,2018-02-16T14:32:49.000Z,2018-02-16T20:00:53.000Z,1848
0004XX 36 AV N,3740892,MP 2018 050258,4,2018-02-16T11:45:00.000Z,2018-02-09T12:00:00.000Z,12:00:00,THEFT,Other Theft,7,2018-02-16T11:41:46.000Z,20186,45.02029999,-93.28575199,-10384522.41,5624717.87,MCKINLEY,2018-02-16T14:44:02.000Z,2018-02-16T20:00:53.000Z,1849
0031XX Morgan AV N,3740894,MP 2018 999119,4,2018-02-16T12:08:33.000Z,2017-11-27T00:00:00.000Z,0:00:00,THEFT,Other Theft,7,2018-02-16T12:08:33.000Z,10708,45.01231708,-93.3044419,-10386602.96,5623460.766,JORDAN,2018-02-16T12:08:35.000Z,2018-02-16T20:00:53.000Z,1850
0026XX NICOLLET AV ,3740903,MP 2018 999117,5,2018-02-16T13:13:44.000Z,2018-02-16T12:30:00.000Z,12:30:00,THEFT,Other Theft,7,2018-02-16T13:13:44.000Z,16208,44.95463802,-93.27787759,-10383645.84,5614382.996,WHITTIER,2018-02-16T13:13:46.000Z,2018-02-16T20:00:53.000Z,1851
0013XX Franklin AV E,3740909,MP 2018 999115,3,2018-02-16T13:52:49.000Z,2018-02-16T11:00:00.000Z,11:00:00,THEFT,Other Theft,7,2018-02-16T13:52:49.000Z,21481,44.96272054,-93.25611556,-10381223.3,5615654.506,VENTURA VILLAGE,2018-02-16T13:52:55.000Z,2018-02-16T20:00:53.000Z,1852
0006XX Washington AV SE,3740911,MP 2018 999114,2,2018-02-16T13:57:00.000Z,2017-08-17T06:28:00.000Z,6:28:00,THEFT,Other Theft,7,2018-02-16T13:57:00.000Z,20281,44.97365785,-93.22949361,-10378259.76,5617375.407,UNIVERSITY OF MINNESOTA,2018-02-16T13:57:04.000Z,2018-02-16T20:00:53.000Z,1853
0030XX Lyndale AV S,3745278,MP 2018 074568,5,2018-03-09T01:30:00.000Z,2018-03-09T00:33:00.000Z,0:33:00,ASLT3,Aslt-sgnfcnt Bdly Hm,5,2018-03-09T01:29:35.000Z,19250,44.94748459,-93.28810737,-10384784.61,5613257.795,CARAG,2018-03-12T12:50:25.000Z,2018-03-12T20:00:33.000Z,1854
00008X 8 ST S,3745351,MP 2018 075008,1,2018-03-09T13:35:00.000Z,2018-03-09T11:59:00.000Z,11:59:00,THEFT,Other Theft,7,2018-03-09T13:34:45.000Z,17052,44.97563254,-93.27237593,-10383033.39,5617686.145,DOWNTOWN WEST,2018-03-11T23:30:42.000Z,2018-03-12T20:00:33.000Z,1855
0003XX Washington AV N,3745516,MP 2018 076197,1,2018-03-10T05:08:00.000Z,2018-03-10T03:27:00.000Z,3:27:00,THEFT,Other Theft,7,2018-03-10T05:07:51.000Z,16911,44.98530585,-93.27359806,-10383169.44,5619208.489,NORTH LOOP,2018-03-11T00:18:22.000Z,2018-03-11T20:00:36.000Z,1856
0054XX 34 AV S,3745638,MP 2018 076488,3,2018-03-10T14:06:00.000Z,2018-03-09T03:00:00.000Z,3:00:00,AUTOTH,Motor Vehicle Theft,8,2018-03-10T14:06:20.000Z,18526,44.90492029,-93.22288328,-10377523.9,5606565.531,MORRIS PARK,2018-03-10T23:46:53.000Z,2018-03-11T20:00:36.000Z,1857
0053XX Minnehaha AV S,3745646,MP 2018 076540,3,2018-03-10T14:30:00.000Z,2018-03-10T12:36:00.000Z,12:36:00,TFMV,Theft From Motr Vehc,7,2018-03-10T14:34:03.000Z,14714,44.9053861,-93.20291652,-10375301.21,5606638.741,MINNEHAHA,2018-03-11T05:52:13.000Z,2018-03-11T20:00:36.000Z,1858
0045XX Snelling AV S,3745647,MP 2018 076424,3,2018-03-10T12:30:00.000Z,2018-03-10T11:40:00.000Z,11:40:00,TFMV,Theft From Motr Vehc,7,2018-03-10T14:34:19.000Z,13837,44.92060354,-93.21697928,-10376866.67,5609030.787,HIAWATHA,2018-03-11T00:01:11.000Z,2018-03-11T20:00:36.000Z,1859
0025XX 13 AV S,3745658,MP 2018 076591,3,2018-03-10T15:43:00.000Z,2018-03-08T15:19:00.000Z,15:19:00,THEFT,Other Theft,7,2018-03-10T15:42:35.000Z,16865,44.95643967,-93.25624515,-10381237.72,5614666.409,MIDTOWN PHILLIPS,2018-03-11T00:03:04.000Z,2018-03-11T20:00:36.000Z,1860
0007XX Broadway AV W,3745675,MP 2018 076634,4,2018-03-10T16:23:00.000Z,2018-03-10T16:23:00.000Z,16:23:00,SHOPLF,Shoplifting,7,2018-03-10T17:28:15.000Z,17562,44.99913768,-93.28875577,-10384856.79,5621385.732,NEAR - NORTH,2018-03-11T07:08:02.000Z,2018-03-11T20:00:36.000Z,1861
0018XX 37 AV NE,3745677,MP 2018 076675,2,2018-03-10T18:08:00.000Z,2018-03-10T17:13:00.000Z,17:13:00,THEFT,Other Theft,7,2018-03-10T18:07:22.000Z,16682,45.03564138,-93.23268357,-10378614.86,5627134.239,WAITE PARK,2018-03-10T23:58:24.000Z,2018-03-11T20:00:36.000Z,1862
0047XX Chicago AV S,3745686,MP 2018 076773,3,2018-03-10T19:27:00.000Z,2018-03-10T18:20:00.000Z,18:20:00,ASLT2,Asslt W/dngrs Weapon,5,2018-03-10T19:25:27.000Z,12729,44.91700664,-93.26262036,-10381947.41,5608465.33,NORTHROP,2018-03-10T23:54:56.000Z,2018-03-11T20:00:36.000Z,1863
0028XX 26 AV S,3745687,MP 2018 076602,3,2018-03-10T19:29:00.000Z,2018-03-10T14:01:00.000Z,14:01:00,TFMV,Theft From Motr Vehc,7,2018-03-10T19:25:36.000Z,19096,44.95108135,-93.2347243,-10378842.03,5613823.53,LONGFELLOW,2018-03-11T00:05:08.000Z,2018-03-11T20:00:36.000Z,1864
0004XX 14 AV SE,3745694,MP 2018 076667,2,2018-03-10T19:53:00.000Z,2018-03-10T16:50:00.000Z,16:50:00,MVTHFT,Other Vehicle Theft,8,2018-03-10T19:53:15.000Z,16640,44.98098175,-93.23538811,-10378915.93,5618527.949,MARCY HOLMES,2018-03-11T00:04:21.000Z,2018-03-11T20:00:36.000Z,1865
0028XX Lyndale AV S,3745696,MP 2018 998773,5,2018-03-10T20:08:30.000Z,2018-03-10T00:00:00.000Z,0:00:00,THEFT,Other Theft,7,2018-03-10T20:08:30.000Z,16763,44.95099896,-93.2880785,-10384781.4,5613810.572,WHITTIER,2018-03-10T20:08:36.000Z,2018-03-11T20:00:36.000Z,1866
0024XX Bloomington AV S,3745697,MP 2018 076862,3,2018-03-10T20:24:00.000Z,2018-03-10T20:02:00.000Z,20:02:00,ASLT2,Asslt W/dngrs Weapon,5,2018-03-10T20:24:02.000Z,21469,44.95823569,-93.25239248,-10380808.85,5614948.945,EAST PHILLIPS,2018-03-11T05:48:18.000Z,2018-03-11T20:00:36.000Z,1867
0004XX 1 AV N,3745704,MP 2018 076943,1,2018-03-10T21:30:00.000Z,2018-03-10T02:00:00.000Z,2:00:00,TFPER,Theft From Person,7,2018-03-10T21:30:23.000Z,17121,44.98080828,-93.27314066,-10383118.52,5618500.649,DOWNTOWN WEST,2018-03-11T00:58:57.000Z,2018-03-11T20:00:36.000Z,1868
0009XX 22 AV N,3745707,MP 2018 076904,4,2018-03-10T22:00:00.000Z,2018-03-10T20:52:00.000Z,20:52:00,ROBPAG,Robbery Per Agg,4,2018-03-10T21:54:58.000Z,15953,45.0014967,-93.29181755,-10385197.63,5621757.114,HAWTHORNE,2018-03-11T04:36:11.000Z,2018-03-11T20:00:36.000Z,1869
0007XX Lake ST E,3745711,MP 2018 077011,3,2018-03-10T23:00:00.000Z,2018-03-10T22:00:00.000Z,22:00:00,ASLT2,Asslt W/dngrs Weapon,5,2018-03-10T22:59:38.000Z,21862,44.94835461,-93.2633086,-10382024.02,5613394.638,PHILLIPS WEST,2018-03-11T05:49:58.000Z,2018-03-11T20:00:36.000Z,1870
0023XX Harriet AV S,3745712,MP 2018 077036,5,2018-03-10T11:15:00.000Z,2018-03-09T17:30:00.000Z,17:30:00,AUTOTH,Motor Vehicle Theft,8,2018-03-10T23:14:51.000Z,16671,44.96001238,-93.28547181,-10384491.22,5615228.449,WHITTIER,2018-03-11T03:43:17.000Z,2018-03-11T20:00:36.000Z,1871
0029XX Colfax AV N,3745721,MP 2018 077057,4,2018-03-11T00:01:00.000Z,2018-03-10T20:00:00.000Z,20:00:00,BURGD,Burglary Of Dwelling,6,2018-03-11T00:00:52.000Z,14210,45.01043495,-93.29179137,-10385194.71,5623164.405,HAWTHORNE,2018-03-11T23:25:49.000Z,2018-03-12T20:00:33.000Z,1872
0012XX Lake ST E,3745725,MP 2018 076637,3,2018-03-11T00:38:00.000Z,2018-03-10T11:15:00.000Z,11:15:00,AUTOTH,Motor Vehicle Theft,8,2018-03-11T00:37:18.000Z,20181,44.94836326,-93.2569536,-10381316.59,5613395.998,POWDERHORN PARK,2018-03-11T09:08:22.000Z,2018-03-11T20:00:36.000Z,1873
0027XX Aldrich AV S,3745729,MP 2018 077178,5,2018-03-11T01:08:00.000Z,2018-03-11T00:28:00.000Z,0:28:00,BURGD,Burglary Of Dwelling,6,2018-03-11T00:42:18.000Z,16083,44.95284788,-93.28934307,-10384922.17,5614101.401,LOWRY HILL EAST,2018-03-11T03:48:15.000Z,2018-03-11T20:00:36.000Z,1874
24 AV NE / University AV NE,3745734,MP 2018 076942,2,2018-03-11T01:15:00.000Z,2018-03-10T20:55:00.000Z,20:55:00,ROBPAG,Robbery Per Agg,4,2018-03-11T01:09:53.000Z,,45.01217,-93.26312,-10382002.94,5623438.064,BOTTINEAU,2018-03-11T04:09:42.000Z,2018-03-11T20:00:36.000Z,1875
0030XX Pillsbury AV S,3745735,MP 2018 077153,5,2018-03-11T01:25:00.000Z,2018-03-11T00:07:00.000Z,0:07:00,ASLT2,Asslt W/dngrs Weapon,5,2018-03-11T01:22:18.000Z,11368,44.94748259,-93.28136228,-10384033.75,5613257.48,LYNDALE,2018-03-11T04:58:53.000Z,2018-03-11T20:00:36.000Z,1876
0008XX Hennepin AV E,3745736,MP 2018 077108,2,2018-03-11T01:25:00.000Z,2018-03-10T16:00:00.000Z,16:00:00,TFMV,Theft From Motr Vehc,7,2018-03-11T01:23:17.000Z,21859,44.99148869,-93.2453083,-10380020.24,5620181.654,BELTRAMI,2018-03-11T04:33:45.000Z,2018-03-11T20:00:36.000Z,1877
0016XX Oliver AV N,3745737,MP 2018 077056,4,2018-03-11T01:28:00.000Z,2018-03-10T01:00:00.000Z,1:00:00,AUTOTH,Motor Vehicle Theft,8,2018-03-11T01:26:34.000Z,14590,44.99577902,-93.30695682,-10386882.92,5620857.005,WILLARD - HAY,2018-03-11T04:46:50.000Z,2018-03-11T20:00:36.000Z,1878
Dowling AV N / Humboldt AV N,3745739,MP 2018 077160,4,2018-03-11T01:43:00.000Z,2018-03-10T21:15:00.000Z,21:15:00,CSCR,Crim Sex Cond-rape,3,2018-03-11T01:43:11.000Z,,45.024,-93.29811,-10385898.31,5625301.371,FOLWELL,2018-03-11T04:44:10.000Z,2018-03-11T20:00:36.000Z,1879
0007XX Broadway AV W,3745740,MP 2018 076974,4,2018-03-11T01:53:00.000Z,2018-03-10T21:42:00.000Z,21:42:00,SHOPLF,Shoplifting,7,2018-03-11T01:51:37.000Z,17562,44.99913768,-93.28875577,-10384856.79,5621385.732,NEAR - NORTH,2018-03-11T04:46:14.000Z,2018-03-11T20:00:36.000Z,1880
5 ST SE / 8 AV SE,3745744,MP 2018 077215,2,2018-03-11T03:36:00.000Z,2018-03-10T11:30:00.000Z,11:30:00,TFMV,Theft From Motr Vehc,7,2018-03-11T03:34:50.000Z,,44.98479,-93.24332,-10379799.42,5619128.006,MARCY HOLMES,2018-03-11T04:42:34.000Z,2018-03-11T20:00:36.000Z,1881
0007XX University AV SE,3745750,MP 2018 077222,2,2018-03-11T03:58:00.000Z,2018-03-10T10:15:00.000Z,10:15:00,TFMV,Theft From Motr Vehc,7,2018-03-11T03:57:33.000Z,17978,44.98309944,-93.24557297,-10380049.7,5618861.231,MARCY HOLMES,2018-03-11T04:42:00.000Z,2018-03-11T20:00:36.000Z,1882
0007XX Lake ST E,3745753,MP 2018 077064,3,2018-03-11T04:57:00.000Z,2018-03-10T22:00:00.000Z,22:00:00,THEFT,Other Theft,7,2018-03-11T04:56:23.000Z,21862,44.94835461,-93.2633086,-10382024.02,5613394.638,CENTRAL,2018-03-11T05:54:01.000Z,2018-03-11T20:00:36.000Z,1883
0038XX Colfax AV N,3745754,MP 2018 077301,4,2018-03-11T05:01:00.000Z,2018-03-11T03:52:00.000Z,3:52:00,ASLT3,Aslt-sgnfcnt Bdly Hm,5,2018-03-11T05:00:08.000Z,18132,45.02486382,-93.29186031,-10385202.38,5625436.636,WEBBER - CAMDEN,2018-03-12T06:16:42.000Z,2018-03-12T20:00:33.000Z,1884
0034XX Tyler ST NE,3745762,MP 2018 077340,2,2018-03-11T06:18:00.000Z,2018-03-11T04:45:00.000Z,4:45:00,AUTOTH,Motor Vehicle Theft,8,2018-03-11T06:18:03.000Z,10833,45.03033033,-93.24604248,-10380101.97,5626297.641,WAITE PARK,2018-03-11T13:12:04.000Z,2018-03-11T20:00:36.000Z,1885
0010XX 18 AV NE,3745793,MP 2018 077381,2,2018-03-11T09:00:00.000Z,2018-03-11T02:20:00.000Z,2:20:00,BURGD,Burglary Of Dwelling,6,2018-03-11T09:46:28.000Z,16005,45.00594123,-93.24369752,-10379840.93,5622456.86,NORTHEAST PARK,2018-03-11T13:10:54.000Z,2018-03-11T20:00:36.000Z,1886
0035XX Cedar AV S,3745797,MP 2018 998771,3,2018-03-11T10:25:54.000Z,2018-03-10T04:00:00.000Z,4:00:00,TFMV,Theft From Motr Vehc,7,2018-03-11T10:25:54.000Z,20991,44.9386332,-93.247363,-10380248.97,5611865.707,CORCORAN,2018-03-11T10:26:00.000Z,2018-03-11T20:00:36.000Z,1887
0015XX 4 ST S,3745798,MP 2018 077406,1,2018-03-11T10:30:00.000Z,2018-03-11T09:04:00.000Z,9:04:00,ROBPER,Robbery Of Person,4,2018-03-11T11:47:46.000Z,20034,44.97081881,-93.24865948,-10380393.29,5616928.674,CEDAR RIVERSIDE,2018-03-11T13:42:57.000Z,2018-03-11T20:00:36.000Z,1888
0015XX Girard AV N,3745799,MP 2018 998770,4,2018-03-11T10:35:21.000Z,2018-03-10T20:00:00.000Z,20:00:00,TFMV,Theft From Motr Vehc,7,2018-03-11T10:35:21.000Z,16146,44.994695,-93.29717405,-10385793.91,5620686.362,NEAR - NORTH,2018-03-11T10:35:24.000Z,2018-03-11T20:00:36.000Z,1889
0004XX 1 AV N,3745806,MP 2018 998769,1,2018-03-11T11:16:13.000Z,2018-03-09T01:00:00.000Z,1:00:00,THEFT,Other Theft,7,2018-03-11T11:16:13.000Z,17121,44.98080828,-93.27314066,-10383118.52,5618500.649,DOWNTOWN WEST,2018-03-11T11:16:19.000Z,2018-03-11T20:00:36.000Z,1890
0047XX Oakland AV S,3745808,MP 2018 077462,3,2018-03-11T11:54:00.000Z,2018-03-11T10:50:00.000Z,10:50:00,THEFT,Other Theft,7,2018-03-11T11:40:02.000Z,13282,44.91701363,-93.26645247,-10382374,5608466.428,FIELD,2018-03-11T15:05:16.000Z,2018-03-11T20:00:36.000Z,1891
0006XX 15 ST E,3745812,MP 2018 077499,1,2018-03-11T12:45:00.000Z,2018-02-22T14:00:00.000Z,14:00:00,THEFT,Other Theft,7,2018-03-11T12:45:47.000Z,20920,44.96805757,-93.26637968,-10382365.89,5616494.205,ELLIOT PARK,2018-03-11T14:07:14.000Z,2018-03-11T20:00:36.000Z,1892
0029XX Newton AV N,3745813,MP 2018 077474,4,2018-03-11T13:00:00.000Z,2018-03-11T11:12:00.000Z,11:12:00,BURGD,Burglary Of Dwelling,6,2018-03-11T12:50:36.000Z,10711,45.01051886,-93.30569753,-10386742.74,5623177.618,JORDAN,2018-03-12T05:42:58.000Z,2018-03-12T20:00:33.000Z,1893
0033XX Russell AV N,3745814,MP 2018 077509,4,2018-03-11T13:00:00.000Z,2018-03-10T20:00:00.000Z,20:00:00,AUTOTH,Motor Vehicle Theft,8,2018-03-11T13:01:57.000Z,10174,45.0159514,-93.31079706,-10387310.41,5624033.057,CLEVELAND,2018-03-11T13:34:00.000Z,2018-03-11T20:00:36.000Z,1894
0028XX Lyndale AV S,3745815,MP 2018 998767,5,2018-03-11T13:02:38.000Z,2018-03-10T15:00:00.000Z,15:00:00,THEFT,Other Theft,7,2018-03-11T13:02:38.000Z,16763,44.95099896,-93.2880785,-10384781.4,5613810.572,WHITTIER,2018-03-11T13:02:40.000Z,2018-03-11T20:00:36.000Z,1895
0004XX 1 AV N,3745816,MP 2018 998766,1,2018-03-11T13:12:49.000Z,2018-03-10T00:00:00.000Z,0:00:00,THEFT,Other Theft,7,2018-03-11T13:12:49.000Z,17121,44.98080828,-93.27314066,-10383118.52,5618500.649,DOWNTOWN WEST,2018-03-11T13:12:55.000Z,2018-03-11T20:00:36.000Z,1896
0009XX Nicollet Mall  ,3745822,MP 2018 077603,1,2018-03-11T15:25:00.000Z,2018-03-11T14:40:00.000Z,14:40:00,SHOPLF,Shoplifting,7,2018-03-11T15:22:46.000Z,19563,44.97449942,-93.27431687,-10383249.46,5617507.835,DOWNTOWN WEST,2018-03-11T23:29:10.000Z,2018-03-12T20:00:33.000Z,1897
0028XX 26 AV S,3745824,MP 2018 077575,3,2018-03-11T15:32:00.000Z,2018-03-11T14:05:00.000Z,14:05:00,SHOPLF,Shoplifting,7,2018-03-11T15:32:33.000Z,19096,44.95108135,-93.2347243,-10378842.03,5613823.53,LONGFELLOW,2018-03-11T20:39:42.000Z,2018-03-12T20:00:33.000Z,1898
0027XX Lyndale AV S,3745828,MP 2018 077616,5,2018-03-11T15:35:00.000Z,2018-03-11T14:40:00.000Z,14:40:00,THEFT,Other Theft,7,2018-03-11T15:35:16.000Z,16753,44.95284304,-93.28806046,-10384779.39,5614100.641,WHITTIER,2018-03-11T22:17:00.000Z,2018-03-12T20:00:33.000Z,1899
0028XX 26 AV S,3745831,MP 2018 077608,3,2018-03-11T15:55:00.000Z,2018-03-11T14:50:00.000Z,14:50:00,ASLT3,Aslt-sgnfcnt Bdly Hm,5,2018-03-11T15:49:52.000Z,19096,44.95108135,-93.2347243,-10378842.03,5613823.53,LONGFELLOW,2018-03-12T05:32:30.000Z,2018-03-12T20:00:33.000Z,1900
0002XX Hennepin AV E,3745832,MP 2018 077650,2,2018-03-11T16:00:00.000Z,2018-03-10T22:30:00.000Z,22:30:00,THEFT,Other Theft,7,2018-03-11T16:03:26.000Z,21222,44.98773916,-93.25710591,-10381333.54,5619591.474,NICOLLET ISLAND - EAST BANK,2018-03-12T06:51:09.000Z,2018-03-12T20:00:33.000Z,1901
0013XX 4 ST SE,3745834,MP 2018 077618,2,2018-03-11T16:08:00.000Z,2018-03-11T14:50:00.000Z,14:50:00,TFMV,Theft From Motr Vehc,7,2018-03-11T16:08:09.000Z,16642,44.98076705,-93.23647339,-10379036.74,5618494.159,MARCY HOLMES,2018-03-12T06:50:49.000Z,2018-03-12T20:00:33.000Z,1902
0007XX Washington AV N,3745837,MP 2018 077606,1,2018-03-11T16:34:00.000Z,2018-03-11T13:15:00.000Z,13:15:00,THEFT,Other Theft,7,2018-03-11T16:33:47.000Z,14827,44.98816666,-93.27760082,-10383615.03,5619658.761,NORTH LOOP,2018-03-11T23:30:15.000Z,2018-03-12T20:00:33.000Z,1903
0011XX Lagoon AV ,3745838,MP 2018 075466,5,2018-03-09T19:25:00.000Z,2018-03-09T18:17:00.000Z,18:17:00,THEFT,Other Theft,7,2018-03-09T19:24:26.000Z,19777,44.94891146,-93.29367343,-10385404.22,5613482.224,LOWRY HILL EAST,2018-03-11T22:18:13.000Z,2018-03-12T20:00:33.000Z,1904
0008XX Washington AV SE,3745842,MP 2018 077684,2,2018-03-11T17:52:00.000Z,2018-03-11T14:39:00.000Z,14:39:00,ASLT2,Asslt W/dngrs Weapon,5,2018-03-11T17:50:51.000Z,15171,44.97362151,-93.22639333,-10377914.63,5617369.688,PROSPECT PARK - EAST RIVER ROAD,2018-03-12T00:32:16.000Z,2018-03-12T20:00:33.000Z,1905
0053XX Lyndale AV S,3745843,MP 2018 998765,5,2018-03-11T17:54:31.000Z,2018-03-10T17:29:00.000Z,17:29:00,THEFT,Other Theft,7,2018-03-11T17:54:31.000Z,14674,44.90579745,-93.28829116,-10384805.07,5606703.394,TANGLETOWN,2018-03-11T17:54:38.000Z,2018-03-11T20:00:36.000Z,1906
0008XX 22 AV S,3745844,MP 2018 077651,1,2018-03-11T18:00:00.000Z,2018-03-10T11:00:00.000Z,11:00:00,AUTOTH,Motor Vehicle Theft,8,2018-03-11T18:00:37.000Z,20271,44.96529406,-93.24091402,-10379531.07,5616059.399,CEDAR RIVERSIDE,2018-03-12T12:10:45.000Z,2018-03-12T20:00:33.000Z,1907
0014XX Lake ST W,3745845,MP 2018 077653,5,2018-03-11T18:07:00.000Z,2018-03-11T16:05:00.000Z,16:05:00,THEFT,Other Theft,7,2018-03-11T18:04:10.000Z,21952,44.94836492,-93.30019407,-10386130.09,5613396.259,EAST ISLES,2018-03-12T01:01:53.000Z,2018-03-12T20:00:33.000Z,1908
0024XX Hennepin AV S,3745847,MP 2018 077631,5,2018-03-11T18:07:00.000Z,2018-03-11T15:39:00.000Z,15:39:00,THEFT,Other Theft,7,2018-03-11T18:05:32.000Z,18382,44.95879509,-93.29433518,-10385477.89,5615036.948,EAST ISLES,2018-03-11T22:19:21.000Z,2018-03-12T20:00:33.000Z,1909
0028XX Lyndale AV S,3745848,MP 2018 998764,5,2018-03-11T18:05:28.000Z,2018-03-10T00:00:00.000Z,0:00:00,THEFT,Other Theft,7,2018-03-11T18:05:28.000Z,16763,44.95099896,-93.2880785,-10384781.4,5613810.572,WHITTIER,2018-03-11T18:05:33.000Z,2018-03-11T20:00:36.000Z,1910
